form_row_id,contract_filename,contract_id,question_id,question_text,answer_type,answer,normalized_at
13,Contract__19.pdf,contract__19,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,"75% to Owner, 25% to Contractor distributed at final payment",2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,100% owner,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,N/A - Project is lump sum.,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,"None, all savings is returned to the owner.",2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,No shared savings,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,100% to the Owner,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,"By submitting a Guaranteed Maximum Price proposal, the Construction Manager agrees that all buy out savings, discounts earned, unused allowances and other savings shall be returned to the Owner without sharing with the Construction Manager, unless the Owner agrees otherwise in writing. Savings shall be identified no later than in the final Application for Payment.",2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,This project is Lump Sump,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,N/A - Lump Sum,2026-01-25T19:55:50
1,,nan,Q_what_are_the_gmp_shared_savings_terms_conditions_210e0777,What are the GMP Shared Savings Terms & Conditions?,text,DFB,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_what_is_the_gmp_buyout_savings_article_87379ae6,What is the GMP Buyout Savings Article #?,text,5.2.6,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_what_is_the_gmp_buyout_savings_article_87379ae6,What is the GMP Buyout Savings Article #?,text,A102 - 10.3,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_what_is_the_gmp_buyout_savings_article_87379ae6,What is the GMP Buyout Savings Article #?,text,Section 3.2.11 No shared savings,2026-01-25T19:55:50
1,,nan,Q_what_is_the_gmp_buyout_savings_article_87379ae6,What is the GMP Buyout Savings Article #?,text,DFB,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,Yes,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
1,,nan,Q_do_gmp_buyout_savings_need_to_be_reported_to_owner_e4d3c905,Do GMP Buyout Savings need to be Reported to Owner?,boolean,No,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,Yes,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,Yes,2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,Yes,2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,Yes,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,Yes,2026-01-25T19:55:50
4,Contract__17.pdf,contract__17,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,Yes,2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,Yes,2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,Yes,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
1,,nan,Q_must_the_gmp_buyout_savings_be_shown_on_monthly_sc_e8351449,Must the GMP Buyout Savings be Shown on Monthly Schedule of Values?,boolean,No,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_what_are_the_gmp_buyout_savings_definition_terms_c_da485495,What are the GMP Buyout Savings Definition & Terms & Conditions?,text,No specific requirements - Buyout savings incorporated into the project contingency,2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_what_are_the_gmp_buyout_savings_definition_terms_c_da485495,What are the GMP Buyout Savings Definition & Terms & Conditions?,text,Thirty percent (30%) to the Owner and seventy percent (70%) to the Contractor for Cost Savings declared by Contractor in months one (l) through three (3) of the Agreement term. Forty percent (40%) to the Owner and sixty percent (600/o) to the Contractor for Cost Savings declared by Contractor in months four (4) through six (6) of the Agreement term. Fifty percent (50%) to the Owner and fifty percent (50%) to the Contractor for Cost Savings determined via final project cost audit or accounting.,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_what_are_the_gmp_buyout_savings_definition_terms_c_da485495,What are the GMP Buyout Savings Definition & Terms & Conditions?,text,"The Contractor shall exercise reasonable good faith efforts to reduce the actual amounts ofthe subcontractor trade costs through bidding, rebidding, negotiation, or otherwise. ""Buy-Out Savings"" shall mean the difference between (i) the sum of the subcontract amounts in the schedule of values attached as Exhibit C and (ii) the sum of the actual amounts of the subcontracts entered into by the Contractor for the performance of the Work",2026-01-25T19:55:50
11,Contract__5.pdf,contract__5,Q_what_are_the_gmp_buyout_savings_definition_terms_c_da485495,What are the GMP Buyout Savings Definition & Terms & Conditions?,text,"GMP Part VI, paragraph f - Section 2 - Page 8 Subcontractor Buyout: Upon completion of 80% by count of the Subcontractor buyouts, Design Builder shall prepare and submit a “Subcontractor Buyout Report” for Princeton University’s review and approval that lists and summarizes all Subcontractor buyouts to date. For each Subcontract awarded, the report shall include a list of all trade line items included in the award and compare the total GMP amount for those line items to the actual award value for the Subcontract to calculate the “buyout variance” for each Subcontract and then tally these to determine if there is an overall net buyout “savings” or “overrun” at that point. If there are net buyout “savings” then that net amount shall be transferred into and treated as a part of the Construction Contingency. Should there be a net buyout “overrun” a transfer out of Construction Contingency may be made after consideration of other mitigating actions that may be available within the GMP. It is expressly understood that unused Allowances shall not for any purpose be transferred into the Construction Contingency and shall remain as a credit to Princeton University one hundred percent (100%) of such.",2026-01-25T19:55:50
